id,indexNumber,sourceUrl,slug,name,year,manufacturer,brand,cardNumber,cardType,hierarchy,tier,page,row,frontImage,backImage,hasFrontImage,hasBackImage,playerOdds,psaPopReport,ebaySoldListings
7927,20012,https://jordan-vault.com/cards/7927-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj15-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj15-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ15 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ15,Insert,,,,,,,false,false,,,eBay Sold
7928,20013,https://jordan-vault.com/cards/7928-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj2-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj2-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ2 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ2,Insert,,,,,,,false,false,,,eBay Sold
7929,20014,https://jordan-vault.com/cards/7929-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj3-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj3-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ3 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ3,Insert,,,,,,,false,false,,,eBay Sold
7930,20015,https://jordan-vault.com/cards/7930-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj4-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj4-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ4 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ4,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136583Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136583Bk.jpg,true,true,,,eBay Sold
7931,20016,https://jordan-vault.com/cards/7931-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj5-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj5-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ5 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ5,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136584Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136584Bk.jpg,true,true,,,eBay Sold
7932,20017,https://jordan-vault.com/cards/7932-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj6-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj6-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ6 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ6,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136585Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136585Bk.jpg,true,true,,,eBay Sold
7933,20018,https://jordan-vault.com/cards/7933-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj7-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj7-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ7 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ7,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136586Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136586Bk.jpg,true,true,,,eBay Sold
7934,20019,https://jordan-vault.com/cards/7934-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj8-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj8-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ8 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ8,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136587Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136587Bk.jpg,true,true,,,eBay Sold
7935,20020,https://jordan-vault.com/cards/7935-2003-04-upper-deck-hardcourt-heart-of-a-champion-mj9-michael-jordan,2003-04-upper-deck-hardcourt-heart-of-a-champion-mj9-michael-jordan,2003-04 Upper Deck Hardcourt - Heart of a Champion #MJ9 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#MJ9,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136588Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28500/28500-3136588Bk.jpg,true,true,,,eBay Sold
7936,20031,https://jordan-vault.com/cards/7936-2003-04-upper-deck-hardcourt-ud-floor-fabrics-combos-mj-ff-michael-jordan-mem-warm-up-and-floor,2003-04-upper-deck-hardcourt-ud-floor-fabrics-combos-mj-ff-michael-jordan-mem-warm-up-and-floor,2003-04 Upper Deck Hardcourt - UD Floor/Fabrics Combos #MJ-FF Michael Jordan - MEM: Warm-up and Floor,2003,Upper Deck,Upper Deck Hardcourt,#MJ-FF,Insert,,,,,,,false,false,,,eBay Sold
7937,20032,https://jordan-vault.com/cards/7937-2003-04-upper-deck-hardcourt-ud-promos-9-michael-jordan,2003-04-upper-deck-hardcourt-ud-promos-9-michael-jordan,2003-04 Upper Deck Hardcourt - UD Promos #9 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#9,Promo/Prototype,,,,,,,false,false,,,eBay Sold
7938,19971,https://jordan-vault.com/cards/7938-2003-04-upper-deck-hardcourt-9-michael-jordan,2003-04-upper-deck-hardcourt-9-michael-jordan,2003-04 Upper Deck Hardcourt #9 Michael Jordan,2003,Upper Deck,Upper Deck Hardcourt,#9,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/3075/3075-753410RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/3075/3075-753410RepBk.jpg,true,true,,,eBay Sold
7939,20036,https://jordan-vault.com/cards/7939-2003-04-upper-deck-honor-roll-all-nba-authentics-dual-warm-ups-js-mj-john-stockton-michael-jordan,2003-04-upper-deck-honor-roll-all-nba-authentics-dual-warm-ups-js-mj-john-stockton-michael-jordan,2003-04 Upper Deck Honor Roll - All-NBA Authentics Dual Warm Ups #JS/MJ John Stockton / Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#JS/MJ,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28506/28506-3136678Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28506/28506-3136678Bk.jpg,true,true,,,eBay Sold
7940,20037,https://jordan-vault.com/cards/7940-2003-04-upper-deck-honor-roll-all-nba-authentics-dual-warm-ups-gold-js-mj-john-stockton-michael-jordan,2003-04-upper-deck-honor-roll-all-nba-authentics-dual-warm-ups-gold-js-mj-john-stockton-michael-jordan,2003-04 Upper Deck Honor Roll - All-NBA Authentics Dual Warm Ups Gold #JS/MJ John Stockton / Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#JS/MJ,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28507/28507-3136699Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28507/28507-3136699Bk.jpg,true,true,,,eBay Sold
7941,20038,https://jordan-vault.com/cards/7941-2003-04-upper-deck-honor-roll-all-nba-authentics-triple-warm-ups-mj-kb-js-michael-jordan-kobe-bryant-john-stockton,2003-04-upper-deck-honor-roll-all-nba-authentics-triple-warm-ups-mj-kb-js-michael-jordan-kobe-bryant-john-stockton,2003-04 Upper Deck Honor Roll - All-NBA Authentics Triple Warm Ups #MJ/KB/JS Michael Jordan / Kobe Bryant / John Stockton,2003,Upper Deck,Upper Deck Honor Roll,#MJ/KB/JS,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28519/28519-3136944Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28519/28519-3136944Bk.jpg,true,true,,,eBay Sold
7942,20039,https://jordan-vault.com/cards/7942-2003-04-upper-deck-honor-roll-all-nba-authentics-triple-warm-ups-gold-mj-kb-js-michael-jordan-kobe-bryant-john-stockton,2003-04-upper-deck-honor-roll-all-nba-authentics-triple-warm-ups-gold-mj-kb-js-michael-jordan-kobe-bryant-john-stockton,2003-04 Upper Deck Honor Roll - All-NBA Authentics Triple Warm Ups Gold #MJ/KB/JS Michael Jordan / Kobe Bryant / John Stockton,2003,Upper Deck,Upper Deck Honor Roll,#MJ/KB/JS,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28520/28520-3136965Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28520/28520-3136965Bk.jpg,true,true,,,eBay Sold
7943,20040,https://jordan-vault.com/cards/7943-2003-04-upper-deck-honor-roll-award-performers-ap11-michael-jordan,2003-04-upper-deck-honor-roll-award-performers-ap11-michael-jordan,2003-04 Upper Deck Honor Roll - Award Performers #AP11 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#AP11,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28504/28504-3136647Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28504/28504-3136647Bk.jpg,true,true,,,eBay Sold
7944,20041,https://jordan-vault.com/cards/7944-2003-04-upper-deck-honor-roll-award-performers-gold-ap11-michael-jordan,2003-04-upper-deck-honor-roll-award-performers-gold-ap11-michael-jordan,2003-04 Upper Deck Honor Roll - Award Performers Gold #AP11 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#AP11,Insert,,,,,,,false,false,,,eBay Sold
7945,20043,https://jordan-vault.com/cards/7945-2003-04-upper-deck-honor-roll-popular-acclaim-pa12-michael-jordan,2003-04-upper-deck-honor-roll-popular-acclaim-pa12-michael-jordan,2003-04 Upper Deck Honor Roll - Popular Acclaim #PA12 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#PA12,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28510/28510-3136848Fr.jpg,,true,false,,,eBay Sold
7946,20044,https://jordan-vault.com/cards/7946-2003-04-upper-deck-honor-roll-popular-acclaim-gold-pa12-michael-jordan,2003-04-upper-deck-honor-roll-popular-acclaim-gold-pa12-michael-jordan,2003-04 Upper Deck Honor Roll - Popular Acclaim Gold #PA12 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#PA12,Insert,,,,,,,false,false,,,eBay Sold
7947,20045,https://jordan-vault.com/cards/7947-2003-04-upper-deck-honor-roll-principals-mj-michael-jordan,2003-04-upper-deck-honor-roll-principals-mj-michael-jordan,2003-04 Upper Deck Honor Roll - Principals #MJ Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#MJ,Insert,,,,,,,false,false,,,eBay Sold
7948,20046,https://jordan-vault.com/cards/7948-2003-04-upper-deck-honor-roll-signature-class-sc11-michael-jordan,2003-04-upper-deck-honor-roll-signature-class-sc11-michael-jordan,2003-04 Upper Deck Honor Roll - Signature Class #SC11 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#SC11,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28513/28513-3136896Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28513/28513-3136896Bk.jpg,true,true,,,eBay Sold
7949,20047,https://jordan-vault.com/cards/7949-2003-04-upper-deck-honor-roll-signature-class-duals-sc-mj-lj-michael-jordan-lebron-james,2003-04-upper-deck-honor-roll-signature-class-duals-sc-mj-lj-michael-jordan-lebron-james,2003-04 Upper Deck Honor Roll - Signature Class Duals #SC-MJ/LJ Michael Jordan / LeBron James,2003,Upper Deck,Upper Deck Honor Roll,#SC-MJ/LJ,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28514/28514-3136903Fr.jpg,,true,false,,,eBay Sold
7950,20048,https://jordan-vault.com/cards/7950-2003-04-upper-deck-honor-roll-superstar-tributes-st1-michael-jordan,2003-04-upper-deck-honor-roll-superstar-tributes-st1-michael-jordan,2003-04 Upper Deck Honor Roll - Superstar Tributes #ST1 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#ST1,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28515/28515-3136904Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28515/28515-3136904Bk.jpg,true,true,,,eBay Sold
7951,20049,https://jordan-vault.com/cards/7951-2003-04-upper-deck-honor-roll-superstar-tributes-gold-st1-michael-jordan,2003-04-upper-deck-honor-roll-superstar-tributes-gold-st1-michael-jordan,2003-04 Upper Deck Honor Roll - Superstar Tributes Gold #ST1 Michael Jordan,2003,Upper Deck,Upper Deck Honor Roll,#ST1,Insert,,,,,,,false,false,,,eBay Sold
7952,20058,https://jordan-vault.com/cards/7952-2003-04-upper-deck-legends-championship-numbers-autographs-90s-mj-michael-jordan,2003-04-upper-deck-legends-championship-numbers-autographs-90s-mj-michael-jordan,2003-04 Upper Deck Legends - Championship Numbers Autographs #90s-MJ Michael Jordan,2003,Upper Deck,Upper Deck Legends,#90s-MJ,Insert,,,,,,,false,false,,,eBay Sold
7953,20059,https://jordan-vault.com/cards/7953-2003-04-upper-deck-legends-legendary-signatures-ls-mj-michael-jordan,2003-04-upper-deck-legends-legendary-signatures-ls-mj-michael-jordan,2003-04 Upper Deck Legends - Legendary Signatures #LS-MJ Michael Jordan,2003,Upper Deck,Upper Deck Legends,#LS-MJ,Insert,,,,,,,false,false,,,eBay Sold
7954,20060,https://jordan-vault.com/cards/7954-2003-04-upper-deck-legends-rookie-impressions-dual-autographs-mj-lj-michael-jordan-lebron-james,2003-04-upper-deck-legends-rookie-impressions-dual-autographs-mj-lj-michael-jordan-lebron-james,2003-04 Upper Deck Legends - Rookie Impressions Dual Autographs #MJ/LJ Michael Jordan / LeBron James,2003,Upper Deck,Upper Deck Legends,#MJ/LJ,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28528/28528-3137135Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28528/28528-3137135Bk.jpg,true,true,,,eBay Sold
7955,20061,https://jordan-vault.com/cards/7955-2003-04-upper-deck-legends-rookie-impressions-dual-autographs-throwback-mj-lj-michael-jordan-lebron-james,2003-04-upper-deck-legends-rookie-impressions-dual-autographs-throwback-mj-lj-michael-jordan-lebron-james,2003-04 Upper Deck Legends - Rookie Impressions Dual Autographs Throwback #MJ/LJ Michael Jordan / LeBron James,2003,Upper Deck,Upper Deck Legends,#MJ/LJ,Insert,,,,,,,false,false,,,eBay Sold
7956,20062,https://jordan-vault.com/cards/7956-2003-04-upper-deck-legends-throwback-14-michael-jordan,2003-04-upper-deck-legends-throwback-14-michael-jordan,2003-04 Upper Deck Legends - Throwback #14 Michael Jordan,2003,Upper Deck,Upper Deck Legends,#14,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28531/28531-3137199Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28531/28531-3137199Bk.jpg,true,true,,,eBay Sold
7957,21567,https://jordan-vault.com/cards/7957-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj1-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj1-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ1 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ1,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138257Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138257Bk.jpg,true,true,,,eBay Sold
7958,21568,https://jordan-vault.com/cards/7958-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj2-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj2-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ2 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ2,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138258Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138258Bk.jpg,true,true,,,eBay Sold
7959,21569,https://jordan-vault.com/cards/7959-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj3-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj3-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ3 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ3,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138259Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138259Bk.jpg,true,true,,,eBay Sold
7960,21570,https://jordan-vault.com/cards/7960-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj4-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj4-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ4 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ4,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138260Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138260Bk.jpg,true,true,,,eBay Sold
7961,21571,https://jordan-vault.com/cards/7961-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj5-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj5-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ5 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ5,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138261Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138261Bk.jpg,true,true,,,eBay Sold
7962,21572,https://jordan-vault.com/cards/7962-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj6-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj6-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ6 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ6,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138262Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138262Bk.jpg,true,true,,,eBay Sold
7963,21573,https://jordan-vault.com/cards/7963-2003-04-upper-deck-mvp-a-tribute-to-greatness-mj7-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-mj7-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness #MJ7 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ7,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138263Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28546/28546-3138263Bk.jpg,true,true,,,eBay Sold
7964,21574,https://jordan-vault.com/cards/7964-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj1-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj1-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ1 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ1,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7965,21575,https://jordan-vault.com/cards/7965-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj2-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj2-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ2 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ2,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7966,21576,https://jordan-vault.com/cards/7966-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj3-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj3-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ3 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ3,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7967,21577,https://jordan-vault.com/cards/7967-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj4-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj4-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ4 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ4,Jordan Only Set,,,,,https://www.tcdb.com/Images/Cards/Basketball/28547/28547-3138267Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28547/28547-3138267Bk.jpg,true,true,,,eBay Sold
7968,21578,https://jordan-vault.com/cards/7968-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj5-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj5-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ5 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ5,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7969,21579,https://jordan-vault.com/cards/7969-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj6-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj6-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ6 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ6,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7970,21580,https://jordan-vault.com/cards/7970-2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj7-michael-jordan,2003-04-upper-deck-mvp-a-tribute-to-greatness-platinum-mj7-michael-jordan,2003-04 Upper Deck MVP - A Tribute to Greatness Platinum #MJ7 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#MJ7,Jordan Only Set,,,,,,,false,false,,,eBay Sold
7971,21581,https://jordan-vault.com/cards/7971-2003-04-upper-deck-mvp-basketball-diary-bd2-michael-jordan,2003-04-upper-deck-mvp-basketball-diary-bd2-michael-jordan,2003-04 Upper Deck MVP - Basketball Diary #BD2 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#BD2,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/28532/28532-3137337Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/28532/28532-3137337Bk.jpg,true,true,,,eBay Sold
7972,21582,https://jordan-vault.com/cards/7972-2003-04-upper-deck-mvp-basketball-diary-platinum-bd2-michael-jordan,2003-04-upper-deck-mvp-basketball-diary-platinum-bd2-michael-jordan,2003-04 Upper Deck MVP - Basketball Diary Platinum #BD2 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#BD2,Insert,,,,,,,false,false,,,eBay Sold
7973,21583,https://jordan-vault.com/cards/7973-2003-04-upper-deck-mvp-black-190-michael-jordan,2003-04-upper-deck-mvp-black-190-michael-jordan,2003-04 Upper Deck MVP - Black #190 Michael Jordan,2003,Upper Deck,Upper Deck MVP,#190,Base Parallel,,,,,,,false,false,,,eBay Sold
